fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Thank you Reno NV for 2 amazing sold out shows   ,49,10,1,7,9,7,0,0,1,2,,"{""NP"": {""CD#NNS"": 1, ""NP#VP"": 1}, ""VP"": {""VBN#PP"": 1, ""VB#S"": 1}, ""S"": {""NP#NP"": 1}}",0.0,0.526,0.474,"{""V"": 3, ""O"": 1, ""^"": 2, ""P"": 1, ""$"": 1, ""A"": 1, ""T"": 1}"
I was destroying my kids & their friends yesterday  Im one of the greatest Dodgeball players in the world....   ....They killed me at the end of the video  ,156,28,1,17,21,7,0,0,1,2,😂:7,"{""NP"": {""PRP$#NNS"": 1, ""PRP$#NNS#NN"": 1, ""NN#CD"": 1, ""DT#JJS#JJ#NNS"": 1, ""NP#CC#NP#NX"": 1}, ""PP"": {""IN#NP#:"": 1}, ""NX"": {""NP#PP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBD#VP"": 1, ""VBD#NP#PP"": 1}, ""S"": {""S#:#S"": 1}}",0.217,0.588,0.195,"{""O"": 3, ""V"": 3, ""D"": 6, ""N"": 8, ""&"": 1, ""L"": 1, ""$"": 1, ""P"": 4, ""A"": 1, "","": 2}"
 ,1,0,1,0,19,7,0,0,1,1,,{},0.0,0.0,0.0,{}
My Sons HartNite theme B Day party was unreal. Major shoutout to torreihart & bdashd for putting together such an amazing event....Hendrix was beyond happy & surprised. Thank you.... ,183,29,1,12,17,7,0,0,1,0,,"{""NP"": {""PRP$#NNP#NNP#NN#NNP#NNP#NN"": 1, ""CC#NN"": 1, ""PDT#DT#JJ#NN"": 1, ""NNP#CC#NNP"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBD#ADJP"": 1, ""VBG#PRT#NP"": 1, ""VB#NP#PP"": 1, ""VBP#S"": 1, ""VBD#PP"": 1}, ""S"": {""S#:#S#."": 1, ""VP#:"": 1}, ""PRT"": {""RP"": 1}, ""PP"": {""IN#S"": 1}}",0.0,0.59,0.41,"{""D"": 2, ""N"": 6, ""^"": 3, ""V"": 6, ""A"": 6, "","": 4, ""P"": 3, ""&"": 2, ""R"": 1, ""O"": 1}"
Thank you Oakland.... last night was dope as hell. 19 shows left on my Irresponsible Tour....Finishing Strong damn it   ,120,19,1,11,15,7,0,0,1,2,,"{""NP"": {""JJ#NN"": 1, ""CD#NNS"": 1, ""PRP$#NNP#NNP"": 1, ""NP#VP"": 1, ""JJ#JJ#NN"": 1, ""NP#NP"": 1, ""NP#:#NP"": 1}, ""VP"": {""VBZ"": 1, ""VBN#PP"": 2, ""VBD#VP"": 1}, ""S"": {""ADVP#NP#VP#:#."": 1}, ""ROOT"": {""NP"": 1}}",0.34,0.467,0.193,"{""V"": 5, ""O"": 2, ""^"": 1, "","": 3, ""A"": 4, ""N"": 3, ""P"": 2, ""$"": 1, ""D"": 1, ""!"": 1}"
Saturday morning work with Hino Ehikhamenor ....getting better & getting faster....still got a lot of work to do.  ,115,18,1,11,2,7,0,1,1,1,,"{""NP"": {""JJR"": 1, ""NP#CC#S"": 1}, ""ADVP"": {""RBR"": 1}, ""VP"": {""VBG#ADVP"": 1, ""VBG#NP"": 1, ""VB"": 1, ""ADVP#VBD#NP#S"": 1, ""VBP#SBAR"": 1}, ""S"": {""NP#:#S#:#VP"": 1, ""NP#NP#VP#."": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,0.838,0.162,"{""^"": 3, ""N"": 4, ""P"": 3, "","": 3, ""V"": 4, ""R"": 3, ""&"": 1, ""D"": 1}"
"Sacramento you are UNBELIEVABLE....Despite the extremely unhealthy air quality due to the fires you guys came out tonight. Tonights sold out show is one for the record books....16,000 ",184,28,1,18,6,7,0,0,1,0,,"{""NP"": {""NNP#PRP"": 1, ""DT#ADJP#NN#NN"": 1, ""DT#NNS"": 1, ""NP#ADJP"": 1, ""PRP#NNS"": 1, ""CD"": 2, ""DT#NN#NNS"": 1, ""NP#SBAR"": 1}, ""ADJP"": {""JJ"": 1, ""RB#JJ"": 1, ""JJ#PP"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VBD#PRT#NP"": 1, ""VBZ#NP"": 1, ""ADVP#VBN#PP"": 1}, ""S"": {""PP#NP#VP"": 1, ""S#:#S#."": 1}, ""PRT"": {""RP"": 1}, ""ROOT"": {""SINV"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""VP#:#NP"": 1}}",0.12,0.88,0.0,"{""^"": 1, ""O"": 2, ""V"": 4, ""A"": 2, "","": 3, ""P"": 4, ""D"": 3, ""R"": 1, ""N"": 8, ""T"": 2, ""S"": 1, ""$"": 2}"
Sacramento Ca I am on my way damn it....Brace yo selves....Its ABOUT TO GO DOWN!!!! ,84,15,1,10,22,1,0,0,0,1,,"{""VP"": {""VBZ#:#S"": 1, ""VBP#PP#ADJP"": 1}, ""S"": {""NP#:#NP#VP"": 1, ""NP#ADJP"": 1}, ""SBAR"": {""S"": 2}, ""ADJP"": {""RB#SBAR"": 1, ""JJ#SBAR"": 1}}",0.229,0.771,0.0,"{""^"": 2, ""O"": 2, ""V"": 3, ""P"": 3, ""D"": 2, ""N"": 2, ""R"": 2, "","": 3, ""L"": 1}"
The face I make when I hear people say that I can't wear trench coats because I'm small....Bitch look at the wind catch the tail of my coat    ,143,28,1,21,17,7,0,0,1,2,😂:4,"{""NP"": {""NN#NNS"": 1, ""DT#NN#SBAR"": 1, ""JJ#NN"": 1}, ""WHADVP"": {""WRB"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBP#ADJP"": 1, ""VB#NP#SBAR"": 1, ""MD#RB#VP"": 1, ""VBP#SBAR"": 3, ""VBP#NP"": 1}, ""SBAR"": {""IN#S"": 2, ""S"": 2, ""WHADVP#S"": 1}, ""ADVP"": {""IN#NP"": 1}, ""FRAG"": {""NP#:#NP#ADVP#VP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""D"": 4, ""N"": 8, ""O"": 3, ""V"": 7, ""R"": 1, ""P"": 4, ""L"": 1, ""A"": 1, "","": 1}"
So much fun at 92Y screening & Q&A in New York tonight. Major Shoutout to my director & friend Neil Burger for doing this with me!!!!! ,135,26,1,17,3,7,0,1,1,0,,"{""NP"": {""JJ#NN"": 1, ""NNP#NNP#CC#NNP"": 1, ""NP#PP#NP"": 1, ""NN#NNP#NNP"": 1, ""DT"": 1, ""NP#CC#NP"": 1}, ""PP"": {""IN#S"": 1}, ""FRAG"": {""RB#NP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBZ"": 1}}",0.0,0.735,0.265,"{""R"": 1, ""A"": 2, ""N"": 6, ""P"": 5, ""^"": 6, ""&"": 2, "","": 2, ""D"": 1, ""V"": 1, ""O"": 2}"
RIP Kim....Your were a beautiful person inside and out. My prayers go out to the entire family. Diddy you & your family are loved by so many...You are God's child and he will see u and ur ,188,37,1,24,1,7,0,1,1,0,,"{""NP"": {""PRP$"": 1, ""DT#JJ#NN"": 2, ""PRP$#NNS"": 1, ""NP#CC#NP"": 1, ""QP"": 1, ""NNP#POS"": 1, ""NP#NN"": 1, ""NN#CC#NN"": 1}, ""ADVP"": {""RB#CC#RB"": 1}, ""VP"": {""VBD#NP#ADVP"": 1, ""VBP#PRT#PP"": 1, ""VBN#PP"": 1, ""VBP#VP"": 1, ""VBP#NP"": 1, ""MD#VP"": 1}, ""S"": {""ADVP#NP#VP"": 1, ""S#:#S#CC#S"": 1}, ""FRAG"": {""NP#:#S#."": 1}, ""ROOT"": {""FRAG"": 1}, ""PRT"": {""RP"": 1}, ""QP"": {""RB#JJ"": 1}}",0.0,0.804,0.196,"{""G"": 1, ""^"": 2, "","": 4, ""L"": 2, ""V"": 7, ""D"": 4, ""A"": 3, ""N"": 5, ""P"": 4, ""&"": 4, ""R"": 2, ""O"": 4, ""Z"": 1}"
"""The Upside""....Hitting theaters everywhere Jan 11th. ",54,6,1,2,17,7,0,0,1,0,,"{""NP"": {""VBG#NNS"": 1, ""RB#NNP"": 1, ""NP#NP"": 1, ""``#NP#:#NP"": 1}, ""VP"": {""VBZ"": 1}}",0.0,1.0,0.0,"{"","": 4, ""D"": 1, ""A"": 1, ""V"": 1, ""N"": 1, ""R"": 1, ""^"": 1, ""$"": 1}"
Morning press for The Upside in NY....   ,41,7,1,3,15,7,0,0,1,2,,"{""VP"": {""VBP#PP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""P"": 2, ""D"": 1, ""A"": 1, ""^"": 1, "","": 1}"
"Just touched down in NY....About to hit the gym & then do press for my new movie ""The Upside"" with my man Bryan Cranston ....The hustle never stops people....I can't wait for you guys to see this movie. Jan 11th in theaters everywhere",234,43,1,27,10,1,0,1,0,0,,"{""ADVP"": {""RB#JJ"": 1, ""ADVP#PP"": 1}, ""PRT"": {""RP"": 1}, ""NP"": {""PRP$#JJ#NN"": 1, ""NP#``#NP"": 1, ""NP#CC#S"": 1, ""NNS#S"": 1}, ""VP"": {""ADVP#VB#NP"": 1, ""VB#NP#PP"": 1, ""VBD#PRT#PP#:#S"": 1, ""VBZ#NP"": 1, ""VB#PP#NP"": 1, ""MD#RB#VP"": 1}, ""S"": {""ADVP#VP"": 1, ""NP#ADVP#VP"": 1, ""SINV#:#S#:#S#."": 1}, ""SINV"": {""ADVP#VP#NP"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""ADVP#ADVP"": 1}}",0.0,0.966,0.034,"{""R"": 4, ""V"": 7, ""T"": 1, ""P"": 8, ""^"": 4, "","": 6, ""D"": 6, ""N"": 9, ""&"": 1, ""A"": 2, ""O"": 2, ""$"": 1}"
My son can't guard me....I put him in a blender....my handle is disgusting!!!!  ,80,13,1,7,22,7,0,0,1,0,😂:4,"{""NP"": {""CD"": 1}, ""VP"": {""MD#RB#VP"": 1, ""VBD#NP#PP"": 1, ""VBZ#ADJP"": 1}, ""S"": {""S#:#S"": 2}, ""ADJP"": {""JJ#NP"": 1}}",0.0,1.0,0.0,"{""D"": 3, ""N"": 3, ""V"": 4, ""O"": 3, "","": 3, ""P"": 1, ""A"": 1}"
Boss baby ....stunting like his daddy   ,40,6,1,4,20,7,0,0,1,1,😂:4,"{""NP"": {""NNP#NN"": 1, ""NP#:#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.667,0.333,"{""N"": 3, "","": 1, ""V"": 1, ""P"": 1, ""D"": 1}"
Yo Germany!! I always wondered what I sound like in German.. but I wasnt prepared for this!! My foreign language skills are off the chain! NIGHT SCHOOL is out now in German cinemas ,181,33,1,17,18,7,0,0,1,0,,"{""NP"": {""PRP$#JJ#NN#NNS"": 1, ""NP#SBAR"": 1, ""JJ#NNS"": 1}, ""ADVP"": {""IN#RB"": 1}, ""WHNP"": {""WP"": 1}, ""PP"": {""IN#PP"": 1}, ""VP"": {""VB#PP#."": 1, ""VBD#SBAR"": 2, ""VBP#PP"": 1, ""VBP#ADJP"": 1, ""VBZ#ADVP#PP"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""CC#NP#VP#."": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 2}, ""ADJP"": {""JJ#PP"": 1}}",0.096,0.851,0.053,"{""!"": 1, ""^"": 4, "","": 4, ""O"": 5, ""R"": 3, ""V"": 5, ""P"": 5, ""&"": 1, ""A"": 2, ""D"": 2, ""N"": 5}"
Last night's WSJ. Magazine event was amazing. I appreciate you guys for having me. Special thank you to WSJ. Magazinekristina_oneillJason Gay specialprojectsmedia ,163,24,5,12,17,7,0,3,1,1,,"{""NP"": {""JJ#NN"": 1, ""NNP#NN"": 1, ""NN#NNS"": 1, ""NP#NP#NP"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBD#ADJP"": 1, ""VBG#NP"": 1, ""VBP#S"": 1, ""VBP#NP#PP"": 1}, ""S"": {""NP#NP"": 1}, ""ROOT"": {""NP"": 1}, ""ADJP"": {""JJ"": 1}, ""PP"": {""IN#S"": 1}}",0.0,0.592,0.408,"{""A"": 3, ""N"": 3, ""^"": 6, "","": 4, ""V"": 4, ""O"": 4, ""P"": 2}"
   ....The wife gets the photo cred ,36,6,1,4,23,7,0,0,1,3,,"{""ADVP"": {""DT"": 1}, ""NP"": {""DT#NN#NN"": 1}, ""FRAG"": {"":#ADVP#NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{"","": 1, ""D"": 2, ""N"": 3, ""V"": 1}"
Thank God that this video is in slow motion because I was going 89mph exactly on this surf board at this exact moment.....WOW. Goooooooo Meeeeeeeee....Im impressed that the camera man was ,188,31,1,17,20,7,0,0,1,0,,"{""NP"": {""JJ#NN"": 1, ""DT#NN#NN"": 2, ""DT#JJ#NN"": 1}, ""S"": {""NP"": 1, ""VP#."": 1}, ""VP"": {""VBG#NP#ADVP#PP#:#S"": 1, ""VBD#VP"": 1, ""VBZ#PP#SBAR"": 1, ""VB#NP#SBAR"": 1, ""VBD"": 1, ""VBD#SBAR"": 1}, ""SBAR"": {""IN#S"": 3}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""NP#:#S"": 1}}",0.0,0.778,0.222,"{""V"": 8, ""^"": 1, ""P"": 6, ""D"": 4, ""N"": 7, ""A"": 2, ""O"": 2, ""R"": 1, "","": 3, ""!"": 1, ""L"": 1}"
8yrs of vacationing with these guys....always a good time with my brothers Ludacris & Marco Andretti   ,103,16,1,9,19,7,0,2,1,2,,"{""NP"": {""CD#NN"": 1, ""DT#NNS"": 1, ""DT#JJ#NN"": 1, ""PRP$#NNS"": 1, ""ADVP#NP#PP"": 1, ""NNP#CC#NNP#NNP"": 1, ""NP#NP"": 1, ""NP#:#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.818,0.182,"{""$"": 1, ""P"": 3, ""V"": 1, ""D"": 3, ""N"": 3, "","": 1, ""R"": 1, ""A"": 1, ""^"": 3, ""&"": 1}"
Gotta love the comfort of a Hammock....simple but effective  ,61,9,1,5,16,7,0,0,1,1,,"{""NP"": {""NN#NN"": 1, ""NP#:#ADJP"": 1}, ""VP"": {""VBD#NP"": 1}, ""ADJP"": {""JJ#CC#JJ"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.37,0.63,"{""V"": 2, ""D"": 2, ""N"": 2, ""P"": 1, "","": 1, ""A"": 2, ""&"": 1}"
I just want to take the time to say thank you to all of the fire fighters that have been putting their lives on the line to stop the Woolsey Fires...you men & women are true heroes & me ,186,39,1,30,14,7,0,0,1,0,,"{""NP"": {""DT"": 1, ""DT#NN#NNS"": 1, ""PRP$#NNS"": 1, ""DT#NNP#NNP"": 1, ""DT#NN#S"": 2, ""NP#SBAR"": 1, ""PRP#NNS"": 1, ""NP#CC#NP"": 2, ""JJ#NNS"": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBN#VP"": 1, ""VBP#VP"": 1, ""VB#NP#PP"": 1, ""VB#VP"": 1, ""VBP#S"": 1, ""VBP#NP"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""S#:#S"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.13,0.649,0.221,"{""O"": 4, ""R"": 1, ""V"": 10, ""P"": 7, ""D"": 6, ""N"": 8, ""^"": 1, "","": 1, ""&"": 2, ""A"": 1}"
,0,0,0,0,14,1,0,0,1,0,😂:5,{},0.0,0.0,0.0,{}
Major thank you to all of the fans that helped make this happen. I love you guys....also major thank you to the Peoples Choice Awards.,134,25,1,15,3,1,1,0,0,0,,"{""NP"": {""DT"": 2, ""DT#NNS"": 1, ""NP#SBAR"": 1, ""JJ"": 1, ""DT#NNPS#NNP#NNP"": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""VB"": 1, ""VB#S"": 1, ""VBD#VP"": 1, ""VBP#NP#PP"": 2, ""VBP#S"": 1}, ""S"": {""NP#NP"": 1, ""ADVP#NP#VP"": 1, ""S#:#S#."": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,0.621,0.379,"{""A"": 2, ""V"": 6, ""O"": 4, ""P"": 4, ""D"": 4, ""N"": 5, "","": 3, ""R"": 1}"
Good times with Great people!!!!! ,34,5,1,2,0,7,0,0,1,0,,"{""NP"": {""JJ#NNS"": 2}, ""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP"": 1}}",0.0,0.269,0.731,"{""A"": 2, ""N"": 2, ""P"": 1, "","": 1}"
 ... @enikonhart with the photo cred ,37,6,1,4,20,7,0,0,1,1,,"{""NP"": {""IN"": 1, ""NP#ADJP"": 1, ""NP#NP"": 1}, ""ADJP"": {""JJ"": 1}, ""FRAG"": {"":#ADVP#NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""~"": 1, ""@"": 1, ""P"": 1, ""D"": 1, ""N"": 2}"
I want to take the time to salute our soldiers....Thank you for all that you do for our country. Happy Veterans Day.,116,22,1,17,17,1,0,0,0,0,,"{""NP"": {""PRP$#NNS"": 1, ""DT"": 1, ""DT#NN#S"": 1, ""NNP#NNP#NNP#."": 1}, ""VP"": {""VBP#PP"": 1, ""VB#NP#PP#SBAR"": 1, ""VP#:#VP"": 1, ""VBP#S"": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.792,0.208,"{""O"": 3, ""V"": 5, ""P"": 5, ""D"": 4, ""N"": 4, "","": 3, ""A"": 1, ""^"": 1}"
Good morning world....Happy Sunday people. Wishing you all a blessed and beautiful day. ,88,13,1,6,15,7,0,0,1,0,,"{""NP"": {""JJ#NN#NN"": 1, ""ADJP#NNS"": 1, ""NP#:#NP#."": 1, ""DT#ADJP#NN"": 1, ""DT#NP"": 1}, ""ADJP"": {""JJ#NP"": 1, ""VBN#CC#JJ"": 1}, ""ROOT"": {""NP"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}, ""VP"": {""VBG#S"": 1}}",0.0,0.388,0.612,"{""A"": 4, ""N"": 4, "","": 3, ""^"": 1, ""V"": 1, ""O"": 1, ""D"": 2, ""&"": 1}"
I looooooovvvvveeeeeee itttttttt!!!!!!! Stand Up Philadelphia!!!!!!!! ,70,6,1,2,20,7,0,0,1,0,,"{""NP"": {""NN#NNS"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT#NP"": 1, ""VBP#S"": 1}}",0.0,1.0,0.0,"{""O"": 2, ""V"": 2, "","": 2, ""T"": 1, ""^"": 1}"
 ,1,0,1,0,15,7,0,0,1,1,,{},0.0,0.0,0.0,{}
Look at my face  Vacation Vibes with the family!!! ,51,9,1,6,0,7,0,0,1,0,😂:6,"{""NP"": {""PRP$#NN#NN#NNS"": 1, ""DT#NN#NN"": 1}, ""VP"": {""VB#PP#PP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""P"": 2, ""D"": 2, ""N"": 4, "","": 1}"
"Let's gooooooooo....Im loving the Hardwork & dedication that I am getting from my team at ""HartBeat Productions""....we are so excited to be working with Courtney Lilly. This is a super ",185,30,1,17,22,7,0,0,1,0,,"{""NP"": {""NNP#POS"": 1, ""NP#NN"": 1, ""DT#NN#CC#NN"": 1, ""NNP#NNPS"": 1, ""NP#VP"": 1, ""NP#:#NP#."": 1, ""DT"": 1, ""DT#JJ"": 1}, ""PP"": {""IN#``#NP"": 1}, ""VP"": {""VBG#PP#PP"": 1, ""VBP#VP"": 1, ""VBG#PP"": 1, ""VB#VP"": 1, ""VBP#ADJP"": 1, ""VBG#NP#SBAR"": 1, ""VBZ#NP"": 1}, ""S"": {""S#:#S"": 1}, ""ADJP"": {""RB#JJ#S"": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.687,0.313,"{""L"": 2, ""V"": 8, "","": 5, ""D"": 3, ""N"": 3, ""&"": 1, ""P"": 5, ""O"": 3, ""^"": 4, ""R"": 1, ""A"": 2}"
Get comfortable damn it....Go get you some Tommy John X Kevin Hart undewear!!!! Quality & Comfort at its best!!!!! ,115,19,1,11,19,7,0,0,1,0,,"{""NP"": {""DT#NNP#NNP#NNP#NNP#NNP#NN#NNP#NNP#CC#NNP"": 1, ""PRP$#JJS#NNS"": 1}, ""S"": {""NP#NP"": 1, ""NP#:#NP#VP"": 1}, ""VP"": {""VBP#S"": 1, ""VB#ADJP"": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ#RB#SBAR"": 1}}",0.114,0.592,0.294,"{""V"": 3, ""A"": 2, ""!"": 1, ""O"": 2, "","": 3, ""D"": 2, ""^"": 6, ""N"": 2, ""&"": 1, ""P"": 1}"
 ,1,0,1,0,16,7,0,0,1,1,,{},0.0,0.0,0.0,{}
Happy B Day to my best friend and my inspiration. You make me better son...I love you with all of me....I am so proud of the man that you are becoming!!!!!  ,157,31,1,23,18,7,0,0,1,1,,"{""NP"": {""NNP#NNP#NNP"": 1, ""PRP$#JJS#NN"": 1, ""NP#CC#NP"": 1, ""NP#PP#."": 1, ""JJR#NN"": 1, ""DT"": 1}, ""ROOT"": {""NP"": 1}, ""S"": {""NP#NP"": 1, ""S#:#S"": 2}, ""VP"": {""VBP#S"": 1, ""VBP#NP#PP"": 1, ""VBG#NP"": 1, ""VBP#VP"": 1, ""VBP#ADJP#SBAR"": 1}, ""ADJP"": {""RB#JJ#PP"": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,0.462,0.538,"{""A"": 4, ""N"": 6, ""P"": 5, ""D"": 4, ""&"": 1, "","": 4, ""O"": 7, ""V"": 5, ""R"": 1}"
Go VOTE!!!! ,12,2,1,1,17,7,0,0,1,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 2, "","": 1}"
So proud of my brother meekmill for staying true to his word and really trying to make a change a turn things around in our city. Michael Rubin you are amazing...Stand up ,171,32,1,19,16,7,0,1,1,0,,"{""ADJP"": {""RB#JJ"": 1, ""JJ#PP"": 1, ""JJ"": 1}, ""NP"": {""DT#NN#NNS"": 1, ""NP#ADVP"": 1, ""NP#SBAR"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#ADJP"": 1, ""VBG#S"": 1, ""VP#CC#ADVP#VP"": 1, ""VBP#PP"": 1, ""VB#PRT"": 1, ""VBP#ADJP#:#S"": 1}, ""ADVP"": {""IN#PP"": 1}, ""SINV"": {""ADJP#PP#VP#NP#."": 1}, ""ROOT"": {""SINV"": 1, ""FRAG"": 1}, ""PRT"": {""RP"": 1}, ""SBAR"": {""S"": 1}, ""FRAG"": {""NP"": 1}}",0.0,0.819,0.181,"{""R"": 2, ""A"": 3, ""P"": 6, ""D"": 5, ""N"": 6, ""^"": 3, ""V"": 5, ""&"": 1, "","": 2, ""O"": 1, ""T"": 1}"
Shoutout to my guys for coming out & showing me love last night at my show in OKC. Appreciate u fellas....    ,110,21,1,15,15,7,0,0,1,2,😂:1,"{""NP"": {""PRP$#NNS"": 1, ""CC#NN"": 1, ""JJ#NN"": 1, ""JJ#NN#NNS#:"": 1}, ""PP"": {""IN#S"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT#NP"": 1, ""VB#PP#PP"": 1, ""VBP#NP#PP"": 1}, ""S"": {""S#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.711,0.289,"{""V"": 5, ""P"": 4, ""D"": 2, ""N"": 4, ""T"": 1, ""&"": 1, ""O"": 2, ""A"": 1, ""^"": 1, "","": 2}"
 ,1,0,1,0,5,7,0,0,1,1,,{},0.0,0.0,0.0,{}
The face you make when.....Finish the sentence for me     ,58,9,1,7,20,7,0,0,1,3,😂:3,"{""NP"": {""DT#NN#SBAR"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBARQ"": {""WHADVP"": 1}, ""VP"": {""VB#SBARQ"": 1, ""NN#NP"": 1, ""VP#:#VP"": 1}, ""SBAR"": {""S"": 1}, ""FRAG"": {""NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.86,0.14,"{""D"": 2, ""N"": 2, ""O"": 2, ""V"": 2, ""R"": 1, "","": 1, ""P"": 1}"
We are in the kitchen cooking people...Can't wait for the world to see what we are working on. Stay tuned ,106,20,1,14,14,7,0,0,1,0,,"{""NP"": {""JJ#NNS"": 1, ""DT#NN#S"": 1, ""NP#SBAR"": 1}, ""WHNP"": {""WP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT"": 1, ""VBP#VP"": 1, ""VB#SBAR"": 1, ""VB#PP"": 1, ""MD#RB#VP"": 1, ""VBP#PP"": 1}, ""S"": {""NP#:#VP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 3, ""V"": 9, ""P"": 4, ""D"": 2, ""N"": 3, "","": 2}"
I love my job....    ,21,4,1,3,4,7,0,0,1,3,,"{""VP"": {""VBP#NP"": 1}, ""S"": {""NP#VP#:"": 1}}",0.0,0.323,0.677,"{""O"": 1, ""V"": 1, ""D"": 1, ""N"": 1, "","": 1}"
"San Antonio was off the chain tonight....Woooooooow!!!! 15,500 people came out and laughed their asses off!!!!   ",113,16,1,7,4,7,0,0,1,2,,"{""NP"": {""CD#NNS"": 1, ""NP#NP"": 1, ""PRP$#NNS"": 1}, ""VP"": {""VBD#PP#NP"": 1, ""VBD#PRT"": 1, ""VBD#NP#PP"": 1, ""VP#CC#VP"": 1}, ""S"": {""S#:#S"": 1}, ""PRT"": {""RP"": 1}}",0.0,0.783,0.217,"{""^"": 2, ""V"": 3, ""T"": 2, ""D"": 2, ""N"": 4, "","": 3, ""!"": 1, ""$"": 1, ""&"": 1, ""P"": 1}"
  ,2,0,1,0,22,7,0,0,1,2,,{},0.0,0.0,0.0,{}
"So excited to be working with this amazingly talented & funny woman. I have been a fan of Anjelah Johnson for years...Shoutout to my team ""HartBeat Productions"" for continuing to impress ",187,31,1,18,19,7,0,1,1,0,,"{""ADJP"": {""RB#JJ"": 1}, ""NP"": {""DT#JJ#NN"": 1, ""JJ#NN"": 1, ""NP#CC#NP"": 1, ""PRP$#NN#``#NNP#NNP"": 1, ""NP#:#NP"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#PP"": 1, ""VB#VP"": 1, ""VB"": 1, ""VBG#S"": 1, ""VBN#NP#PP"": 1, ""VBP#VP"": 1}, ""FRAG"": {""ADJP#S#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.611,0.389,"{""R"": 2, ""A"": 3, ""P"": 7, ""V"": 7, ""D"": 3, ""&"": 1, ""N"": 4, "","": 4, ""O"": 1, ""^"": 4}"
Message to all...Go VOTE!!!! Don't be the individual that didn't ....GO VOTE PEOPLE,83,13,1,5,18,1,0,0,0,0,,"{""NP"": {""DT"": 1, ""NNP#NNP#NNP"": 1, ""NP#SBAR"": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""VBD#RB"": 1, ""VBP#RB#VP"": 1, ""VBP"": 1, ""VB#PP#:#S"": 1}, ""S"": {""S#:#S"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""P"": 2, ""D"": 2, "","": 3, ""V"": 7, ""A"": 1}"
